Type d'établissement - Année scolaire;Libellé établissement;Adresse;Arrondissement;Code INSEE;Année scolaire;Type établissement;geo_shape;geo_point_2d
MATERNELLES (année scolaire 2019/2020);CAMBRAI (5) MAT;5 RUE DE CAMBRAI;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.377786561531642, 48.89455724855183]}";48.8945572486,2.37778656153
MATERNELLES (année scolaire 2021/2022);MARTEL (9) MAT;9 RUE MARTEL;10ème Ardt;75110;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.352914623483187, 48.87397516608207]}";48.8739751661,2.35291462348
MATERNELLES (année scolaire 2019/2020);PARADIS (20) MAT;20 RUE DE PARADIS;10ème Ardt;75110;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.353544232439015, 48.87487151829233]}";48.8748715183,2.35354423244
MATERNELLES (année scolaire 2019/2020);BARBANEGRE (8) MAT;8 RUE BARBANEGRE;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.38332565320108, 48.89231362344648]}";48.8923136234,2.3833256532
MATERNELLES (année scolaire 2021/2022);SARRETTE (34) MAT;34 RUE SARRETTE;14ème Ardt;75114;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.3283994663011383, 48.826007958996385]}";48.826007959,2.3283994663
MATERNELLES (année scolaire 2019/2020);ALESIA (190) MAT;190 RUE D' ALESIA;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.312654100870293, 48.832566265866475]}";48.8325662659,2.31265410087
MATERNELLES (année scolaire 2019/2020);POMMARD (33) MAT;33 RUE DE POMMARD;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.383708078439675, 48.83641592433541]}";48.8364159243,2.38370807844
MATERNELLES (année scolaire 2021/2022);FRANC NOHAIN (9) POLY;9 RUE FRANC NOHAIN;13ème Ardt;75113;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.375182201307598, 48.82140113541726]}";48.8214011354,2.37518220131
MATERNELLES (année scolaire 2019/2020);OUEST (69) POLY;69 RUE DE L' OUEST;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.318560363625274, 48.83564960806688]}";48.8356496081,2.31856036363
MATERNELLES (année scolaire 2019/2020);ST BERNARD (39) MAT;39 RUE SAINT-BERNARD;11ème Ardt;75111;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.380564567482838, 48.85320559486022]}";48.8532055949,2.38056456748
MATERNELLES (année scolaire 2020/2021);JONGKIND (3) MAT;3 RUE JONGKIND;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.279612997953893, 48.83926395142046]}";48.8392639514,2.27961299795
MATERNELLES (année scolaire 2019/2020);BOURSAULT (10) POLY;10 RUE BOURSAULT;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.32079745784803, 48.88295338392788]}";48.8829533839,2.32079745785
MATERNELLES (année scolaire 2019/2020);VAUCANSON (6) POLY;6 RUE VAUCANSON;3ème Ardt;75103;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.3567881058524, 48.86711766437896]}";48.8671176644,2.35678810585
MATERNELLES (année scolaire 2019/2020);DARIUS MILHAUD (53) MAT;53 ALLEE DARIUS MILHAUD;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.39089324284102, 48.884682633807955]}";48.8846826338,2.39089324284
MATERNELLES (année scolaire 2019/2020);SOUZY (4-12) MAT;4 CITE SOUZY;11ème Ardt;75111;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.38869341499753, 48.85174107040583]}";48.8517410704,2.388693415
MATERNELLES (année scolaire 2019/2020);RUISSEAU (6) MAT;6 RUE DU RUISSEAU;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.339861547664252, 48.89171570998115]}";48.89171571,2.33986154766
MATERNELLES (année scolaire 2019/2020);CHRISTINE DE PISAN (24) MAT;24 RUE CHRISTINE DE PISAN;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.308257070294697, 48.889977032552785]}";48.8899770326,2.30825707029
MATERNELLES (année scolaire 2017/2018);BARBANEGRE (8) MAT;8 rue BARBANEGRE;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.38332565320108, 48.89231362344648]}";48.8923136234,2.3833256532
MATERNELLES (année scolaire 2019/2020);LOUISE BOURGEOIS(19) POLY;19 RUE LOUISE BOURGEOIS;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.3792231080914372, 48.82607471593274]}";48.8260747159,2.37922310809
MATERNELLES (année scolaire 2017/2018);ST ANDRE DES ARTS (39) MAT;39 rue SAINT-ANDRE DES ARTS;6ème Ardt;75106;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.341305617796887, 48.8532736782195]}";48.8532736782,2.3413056178
MATERNELLES (année scolaire 2017/2018);TANDOU (16) POLY;16 rue TANDOU;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.379959680711142, 48.8861536252269]}";48.8861536252,2.37995968071
MATERNELLES (année scolaire 2017/2018);CONSTANTIN PECQUEUR (1) MAT;1 place CONSTANTIN PECQUEUR;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.337932093168929, 48.88882548983265]}";48.8888254898,2.33793209317
MATERNELLES (année scolaire 2017/2018);PERCHAMPS (38) MAT;38 RUE DES PERCHAMPS;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.268141584308689, 48.84923602770733]}";48.8492360277,2.26814158431
MATERNELLES (année scolaire 2017/2018);MADAME (40) MAT;40 rue MADAME;6ème Ardt;75106;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.33161883372108, 48.84914349916847]}";48.8491434992,2.33161883372
MATERNELLES (année scolaire 2017/2018);ROQUETTE (144) MAT;144 RUE DE LA ROQUETTE;11ème Ardt;75111;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.382302663453326, 48.85807480800872]}";48.858074808,2.38230266345
MATERNELLES (année scolaire 2017/2018);PLANCHAT (52) MAT;52 rue PLANCHAT;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.39660065236987, 48.855804589789024]}";48.8558045898,2.39660065237
MATERNELLES (année scolaire 2017/2018);AMIRAUX (19) MAT;19 RUE DES AMIRAUX;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.350400754079755, 48.894618496966736]}";48.894618497,2.35040075408
MATERNELLES (année scolaire 2017/2018);BIENFAISANCE (12) MAT;12 RUE DE LA BIENFAISANCE;8ème Ardt;75108;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3201270403495, 48.87681496443282]}";48.8768149644,2.32012704035
MATERNELLES (année scolaire 2017/2018);ROCHECHOUART (22) MAT;22 RUE DE ROCHECHOUART;9ème Ardt;75109;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.344952519430832, 48.87776380324084]}";48.8777638032,2.34495251943
MATERNELLES (année scolaire 2017/2018);BALANCHINE (8-10) POLY;8 rue GEORGE BALANCHINE;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.373644553908758, 48.836467200315546]}";48.8364672003,2.37364455391
MATERNELLES (année scolaire 2017/2018);GUSTAVE ROUANET (1) MAT;1 rue GUSTAVE ROUANET;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3415415082086293, 48.89630661758912]}";48.8963066176,2.34154150821
MATERNELLES (année scolaire 2017/2018);EIDERS (5) MAT;5 ALLEE DES EIDERS;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.379171396883795, 48.894295905840835]}";48.8942959058,2.37917139688
MATERNELLES (année scolaire 2017/2018);CHAPTAL (12) MAT;12 rue CHAPTAL;9ème Ardt;75109;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3336321508493523, 48.880824650554096]}";48.8808246506,2.33363215085
MATERNELLES (année scolaire 2017/2018);SERVAN (54) MAT;54 rue SERVAN;11ème Ardt;75111;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.381813812498377, 48.86303125720682]}";48.8630312572,2.3818138125
MATERNELLES (année scolaire 2017/2018);PAUL DUBOIS (6) MAT;6 rue PAUL DUBOIS;3ème Ardt;75103;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.361363396878588, 48.86533399107651]}";48.8653339911,2.36136339688
MATERNELLES (année scolaire 2017/2018);CHAMPAGNE (17) POLY;17 cité CHAMPAGNE;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.404208980900614, 48.853330327107486]}";48.8533303271,2.4042089809
MATERNELLES (année scolaire 2017/2018);PIVER (7) MAT;7 passage PIVER;11ème Ardt;75111;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.374529271461418, 48.87039137176156]}";48.8703913718,2.37452927146
MATERNELLES (année scolaire 2017/2018);LOUIS VIERNE (6) MAT;6 rue LOUIS VIERNE;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.290018854657438, 48.88812440472938]}";48.8881244047,2.29001885466
MATERNELLES (année scolaire 2017/2018);CHAPON (25) MAT;25 rue CHAPON;3ème Ardt;75103;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.355172115480369, 48.86362013024118]}";48.8636201302,2.35517211548
MATERNELLES (année scolaire 2017/2018);ARCHIVES (40) MAT;40 RUE DES ARCHIVES;4ème Ardt;75104;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.355977129417855, 48.85898585254908]}";48.8589858525,2.35597712942
MATERNELLES (année scolaire 2017/2018);ALLERAY (42) MAT;42 RUE D' ALLERAY;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.30343133906752, 48.836704391489235]}";48.8367043915,2.30343133907
MATERNELLES (année scolaire 2017/2018);POINTE D'IVRY (17-35) MAT;17 RUE DE LA POINTE D'IVRY;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.364279185521098, 48.82251676415331]}";48.8225167642,2.36427918552
MATERNELLES (année scolaire 2017/2018);CHOISY (4 B) MAT;4 bis AVENUE DE CHOISY;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.364556550804408, 48.82057667413051]}";48.8205766741,2.3645565508
MATERNELLES (année scolaire 2018/2019);BESLAY (2) MAT;2 passage BESLAY;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.373467183831364, 48.86300084949054]}";48.8630008495,2.37346718383
MATERNELLES (année scolaire 2017/2018);VAUCANSON (6) POLY;6 rue VAUCANSON;3ème Ardt;75103;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3567881058524, 48.86711766437896]}";48.8671176644,2.35678810585
MATERNELLES (année scolaire 2018/2019);SIMON BOLIVAR (65) MAT;65 avenue SIMON BOLIVAR;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.377706856790545, 48.87636370143495]}";48.8763637014,2.37770685679
MATERNELLES (année scolaire 2017/2018);PARADIS (20) MAT;20 RUE DE PARADIS;10ème Ardt;75110;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3535442324278533, 48.87487151919162]}";48.8748715192,2.35354423243
MATERNELLES (année scolaire 2018/2019);ROQUETTE (144) MAT;144 RUE DE LA ROQUETTE;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.382302663463987, 48.858074807109425]}";48.8580748071,2.38230266346
MATERNELLES (année scolaire 2017/2018);PAUL GERVAIS (2) MAT;2 rue PAUL GERVAIS;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.347516646138291, 48.83154352847457]}";48.8315435285,2.34751664614
MATERNELLES (année scolaire 2018/2019);RICHARD LENOIR (13) MAT;13 boulevard RICHARD LENOIR;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.369997322991578, 48.85603881841627]}";48.8560388184,2.36999732299
MATERNELLES (année scolaire 2017/2018);LOUISE BOURGEOIS (19) POLY;19 rue LOUISE BOURGEOIS;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.379223108080728, 48.82607471683205]}";48.8260747168,2.37922310808
MATERNELLES (année scolaire 2018/2019);SERVAN (54) MAT;54 rue SERVAN;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.381813812498377, 48.86303125720682]}";48.8630312572,2.3818138125
MATERNELLES (année scolaire 2017/2018);JENNER (46) MAT;46 rue JENNER;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.360875744144169, 48.83603938930559]}";48.8360393893,2.36087574414
MATERNELLES (année scolaire 2018/2019);HOPITAL ST LOUIS (18) MAT;18 RUE DE L' HOPITAL SAINT-LOUIS;10ème Ardt;75110;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.364626529521368, 48.875432701534926]}";48.8754327015,2.36462652952
MATERNELLES (année scolaire 2017/2018);CHAT.RENTIERS (40) ELEM;40 RUE DU CHATEAU DES RENTIERS;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.369983169247326, 48.824957435279664]}";48.8249574353,2.36998316925
MATERNELLES (année scolaire 2018/2019);BIDASSOA (21) MAT;21 RUE DE LA BIDASSOA;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.393684940876885, 48.866117857301404]}";48.8661178573,2.39368494088
MATERNELLES (année scolaire 2018/2019);BALARD (95) MAT;95 rue BALARD;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.278654952235176, 48.837787588810194]}";48.8377875888,2.27865495224
MATERNELLES (année scolaire 2018/2019);POISSY (27) MAT;27 RUE DE POISSY;5ème Ardt;75105;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.352277925623206, 48.848592941475545]}";48.8485929415,2.35227792562
MATERNELLES (année scolaire 2018/2019);LONGUES RAIES (29) MAT;29 RUE DES LONGUES RAIES;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.347656430468419, 48.82117990048936]}";48.8211799005,2.34765643047
MATERNELLES (année scolaire 2018/2019);GENERAL BRUNET (9) MAT;9 RUE DU GENERAL BRUNET;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.390464622378096, 48.880405408227126]}";48.8804054082,2.39046462238
MATERNELLES (année scolaire 2018/2019);RICHOMME (18) MAT;18 rue RICHOMME;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.351428524600388, 48.886354514429044]}";48.8863545144,2.3514285246
MATERNELLES (année scolaire 2018/2019);EMILE ZOLA (35) MAT;35 avenue EMILE ZOLA;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.282425091627006, 48.84655839638385]}";48.8465583964,2.28242509163
MATERNELLES (année scolaire 2018/2019);CUJAS (23) MAT;23 rue CUJAS;5ème Ardt;75105;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.34190158411084, 48.84805003439587]}";48.8480500344,2.34190158411
MATERNELLES (année scolaire 2018/2019);FRANCOIS COPPEE (10) MAT;10 rue FRANCOIS COPPEE;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.287597764854824, 48.83992700637122]}";48.8399270064,2.28759776485
MATERNELLES (année scolaire 2018/2019);TANGER (41) MAT;41 RUE DE TANGER;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.37023641333394, 48.8877681355254]}";48.8877681355,2.37023641333
MATERNELLES (année scolaire 2018/2019);CHOMEL (8) POLY;8 rue CHOMEL;7ème Ardt;75107;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.325549473135208, 48.85217392239998]}";48.8521739224,2.32554947314
MATERNELLES (année scolaire 2018/2019);VAUVENARGUES (4) MAT;2 rue VAUVENARGUES;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.334589038481485, 48.89220478009832]}";48.8922047801,2.33458903848
MATERNELLES (année scolaire 2018/2019);MENILMONTANT (10) MAT;10 RUE DE MENILMONTANT;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.3841980628380233, 48.86725402685876]}";48.8672540269,2.38419806284
MATERNELLES (année scolaire 2018/2019);TAPISSERIES (8) MAT;8 RUE DES TAPISSERIES;17ème Ardt;75117;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.3077232981874403, 48.88848050694424]}";48.8884805069,2.30772329819
MATERNELLES (année scolaire 2021/2022);BOISSIERE (56) POLY;56 RUE BOISSIERE;16ème Ardt;75116;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.288044144313184, 48.868048610161246]}";48.8680486102,2.28804414431
MATERNELLES (année scolaire 2018/2019);CARDINAL AMETTE (3) MAT;3 PLACE DU CARDINAL AMETTE;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.297107585593066, 48.85093752805808]}";48.8509375281,2.29710758559
MATERNELLES (année scolaire 2021/2022);GENERAL JEAN SIMON (31) POLY;31 BOULEVARD DU GENERAL JEAN SIMON;13ème Ardt;75113;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.383569484391145, 48.82614483666812]}";48.8261448367,2.38356948439
MATERNELLES (année scolaire 2018/2019);TANGER (15) MAT;15 RUE DE TANGER;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.367883538297165, 48.88541392030588]}";48.8854139203,2.3678835383
MATERNELLES (année scolaire 2020/2021);BELLEVILLE (345) MAT;345 RUE DE BELLEVILLE;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.4055381256938633, 48.87700867131823]}";48.8770086713,2.40553812569
MATERNELLES (année scolaire 2018/2019);BRECHE AUX LOUPS (28) MAT;28 RUE DE LA BRECHE AUX LOUPS;12ème Ardt;75112;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.394535771071332, 48.83778785479722]}";48.8377878548,2.39453577107
MATERNELLES (année scolaire 2020/2021);BERCY (167) MAT;167 RUE DE BERCY;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.375238551801448, 48.84260745086263]}";48.8426074509,2.3752385518
MATERNELLES (année scolaire 2018/2019);NOYER DURAND (5) MAT;5 RUE DU NOYER-DURAND;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.399123320034219, 48.88673177493693]}";48.8867317749,2.39912332003
MATERNELLES (année scolaire 2020/2021);AMIRAUX (19) MAT;19 RUE DES AMIRAUX;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.35040075544351, 48.89461849697415]}";48.894618497,2.35040075544
MATERNELLES (année scolaire 2018/2019);RAMPAL (5-7) MAT;5 rue RAMPAL;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.379682529928365, 48.87337245938426]}";48.8733724594,2.37968252993
MATERNELLES (année scolaire 2020/2021);TANGER (41) MAT;41 RUE DE TANGER;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.370236414719372, 48.887768133734]}";48.8877681337,2.37023641472
MATERNELLES (année scolaire 2018/2019);FOREST (14) POLY;14 rue FOREST;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.329087390197587, 48.885733365640526]}";48.8857333656,2.3290873902
MATERNELLES (année scolaire 2020/2021);MADAME (40) MAT;40 RUE MADAME;6ème Ardt;75106;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.331618835129781, 48.849143495578915]}";48.8491434956,2.33161883513
MATERNELLES (année scolaire 2018/2019);44 ENFANTS D'IZIEU (2) POLY;2 PLACE DES QUARANTE-QUATRE ENFANTS D'IZIEU;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.356256611120622, 48.821637346226105]}";48.8216373462,2.35625661112
MATERNELLES (année scolaire 2020/2021);ROCHECHOUART (68) MAT;68 RUE DE ROCHECHOUART;9ème Ardt;75109;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.346594385299589, 48.88138666563655]}";48.8813866656,2.3465943853
MATERNELLES (année scolaire 2021/2022);VERSAILLES (141) MAT;141 AVENUE DE VERSAILLES;16ème Ardt;75116;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.268017433057174, 48.842120008855545]}";48.8421200089,2.26801743306
MATERNELLES (année scolaire 2020/2021);ANTOINE CHANTIN (22) MAT;22 RUE ANTOINE CHANTIN;14ème Ardt;75114;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.322533613806644, 48.82728245621116]}";48.8272824562,2.32253361381
MATERNELLES (année scolaire 2021/2022);FERDINAND FLOCON (3) MAT;3 RUE FERDINAND FLOCON;18ème Ardt;75118;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.345648605441024, 48.89126196618973]}";48.8912619662,2.34564860544
MATERNELLES (année scolaire 2020/2021);ERLANGER (58) MAT;58 RUE ERLANGER;16ème Ardt;75116;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.259707053500307, 48.844264660380205]}";48.8442646604,2.2597070535
MATERNELLES (année scolaire 2021/2022);SARRETTE (55) MAT;55 RUE SARRETTE;14ème Ardt;75114;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.326935151643356, 48.82508625196558]}";48.825086252,2.32693515164
MATERNELLES (année scolaire 2020/2021);CHRISTIANI (8) MAT;8 RUE CHRISTIANI;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.3487390783143702, 48.88595158914906]}";48.8859515891,2.34873907831
MATERNELLES (année scolaire 2020/2021);VITRUVE (68) MAT;68 RUE VITRUVE;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.406797222388462, 48.859261202438944]}";48.8592612024,2.40679722239
MATERNELLES (année scolaire 2020/2021);PASSY (25) MAT;25 RUE DE PASSY;16ème Ardt;75116;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.282231590463135, 48.858029502248876]}";48.8580295022,2.28223159046
MATERNELLES (année scolaire 2020/2021);ALESIA (190) MAT;190 RUE D' ALESIA;14ème Ardt;75114;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.312654100917725, 48.83256626226925]}";48.8325662623,2.31265410092
